qa_id,method,question,article_id,relevant_chunk_ids,retrieved_chunk_ids,latency_ms,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10
56336_3,hybrid,Điều gì khiến Alphabet phải cắt giảm lực lượng lao động dù trước đó từng tuyển dụng rầm rộ?,56336,"[""56336_structured_0000""]","[""56336_structured_0000"", ""61560_structured_0001"", ""196460_structured_0000"", ""61560_structured_0000"", ""96717_structured_0000"", ""63908_structured_0001"", ""94684_structured_0000"", ""184305_structured_0000"", ""57487_structured_0000"", ""140883_structured_0000"", ""63908_structured_0000"", ""184305_structured_0002"", ""141733_structured_0000"", ""196460_structured_0002"", ""196460_structured_0001"", ""43513_structured_0000"", ""184305_structured_0001"", ""141071_structured_0001"", ""33085_structured_0000"", ""184484_structured_0001"", ""141083_structured_0000"", ""186561_structured_0001"", ""43513_structured_0003"", ""188273_structured_0000"", ""141678_structured_0000"", ""185357_structured_0001"", ""186561_structured_0000"", ""61917_structured_0000"", ""186561_structured_0002"", ""97663_structured_0000"", ""62100_structured_0001"", ""46490_structured_0001"", ""53110_structured_0002"", ""43393_structured_0003"", ""56826_structured_0000"", ""141733_structured_0001"", ""19315_structured_0001"", ""141776_structured_0000"", ""43393_structured_0004"", ""53110_structured_0001"", ""22334_structured_0000"", ""43037_structured_0001"", ""141730_structured_0002"", ""188332_structured_0001"", ""33265_structured_0000"", ""97663_structured_0001"", ""141670_structured_0002"", ""58821_structured_0000"", ""113294_structured_0000"", ""188332_structured_0000""]",14051.0425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56336_4,bm25,"So với các công ty Big Tech khác, quy mô sa thải của Alphabet ở mức nào?",56336,"[""56336_structured_0000""]","[""61560_structured_0000"", ""61560_structured_0001"", ""56336_structured_0000"", ""196460_structured_0000"", ""111843_structured_0005"", ""61917_structured_0000"", ""55569_structured_0000"", ""195518_structured_0003"", ""31724_structured_0000"", ""184986_structured_0000"", ""196460_structured_0001"", ""57487_structured_0000"", ""165320_structured_0000"", ""108861_structured_0000"", ""63908_structured_0001"", ""108662_structured_0000"", ""701_structured_0000"", ""63908_structured_0000"", ""46726_structured_0001"", ""215937_structured_0001"", ""215937_structured_0000"", ""556_structured_0001"", ""62185_structured_0000"", ""199888_structured_0000"", ""42347_structured_0003"", ""110415_structured_0000"", ""199755_structured_0002"", ""7720_structured_0002"", ""119476_structured_0000"", ""16546_structured_0000"", ""232645_structured_0000"", ""184305_structured_0000"", ""61453_structured_0000"", ""23383_structured_0001"", ""54329_structured_0000"", ""188652_structured_0000"", ""123820_structured_0000"", ""48576_structured_0003"", ""124001_structured_0000"", ""66351_structured_0002"", ""99514_structured_0001"", ""185000_structured_0002"", ""99856_structured_0002"", ""104987_structured_0003"", ""63002_structured_0000"", ""188652_structured_0001"", ""25842_structured_0001"", ""60706_structured_0000"", ""111843_structured_0006"", ""99746_structured_0000""]",193.5732,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5
56336_4,dense,"So với các công ty Big Tech khác, quy mô sa thải của Alphabet ở mức nào?",56336,"[""56336_structured_0000""]","[""56336_structured_0000"", ""61560_structured_0001"", ""61560_structured_0000"", ""196460_structured_0000"", ""63908_structured_0001"", ""94684_structured_0000"", ""188332_structured_0001"", ""57487_structured_0000"", ""196460_structured_0002"", ""63908_structured_0000"", ""61917_structured_0000"", ""188332_structured_0000"", ""186561_structured_0001"", ""196460_structured_0001"", ""188273_structured_0000"", ""21336_structured_0002"", ""184484_structured_0001"", ""188332_structured_0002"", ""58821_structured_0000"", ""256210_structured_0000"", ""63719_structured_0000"", ""186561_structured_0000"", ""32589_structured_0002"", ""206561_structured_0000"", ""19315_structured_0001"", ""184305_structured_0000"", ""56826_structured_0000"", ""184305_structured_0001"", ""61250_structured_0000"", ""105272_structured_0000"", ""23120_structured_0000"", ""215937_structured_0001"", ""56206_structured_0000"", ""62388_structured_0000"", ""62604_structured_0000"", ""48201_structured_0000"", ""186561_structured_0002"", ""57673_structured_0000"", ""15419_structured_0002"", ""141733_structured_0000"", ""43393_structured_0003"", ""33383_structured_0002"", ""193311_structured_0001"", ""226167_structured_0001"", ""62100_structured_0001"", ""181316_structured_0000"", ""198036_structured_0000"", ""202548_structured_0002"", ""96523_structured_0000"", ""13978_structured_0001""]",13782.7825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56336_4,hybrid,"So với các công ty Big Tech khác, quy mô sa thải của Alphabet ở mức nào?",56336,"[""56336_structured_0000""]","[""56336_structured_0000"", ""61560_structured_0000"", ""61560_structured_0001"", ""196460_structured_0000"", ""61917_structured_0000"", ""63908_structured_0001"", ""57487_structured_0000"", ""196460_structured_0001"", ""63908_structured_0000"", ""215937_structured_0001"", ""184305_structured_0000"", ""111843_structured_0005"", ""94684_structured_0000"", ""188332_structured_0001"", ""55569_structured_0000"", ""195518_structured_0003"", ""196460_structured_0002"", ""31724_structured_0000"", ""184986_structured_0000"", ""188332_structured_0000"", ""165320_structured_0000"", ""186561_structured_0001"", ""108861_structured_0000"", ""188273_structured_0000"", ""108662_structured_0000"", ""21336_structured_0002"", ""184484_structured_0001"", ""701_structured_0000"", ""188332_structured_0002"", ""46726_structured_0001"", ""58821_structured_0000"", ""256210_structured_0000"", ""215937_structured_0000"", ""63719_structured_0000"", ""186561_structured_0000"", ""556_structured_0001"", ""32589_structured_0002"", ""62185_structured_0000"", ""199888_structured_0000"", ""206561_structured_0000"", ""19315_structured_0001"", ""42347_structured_0003"", ""110415_structured_0000"", ""199755_structured_0002"", ""56826_structured_0000"", ""184305_structured_0001"", ""7720_structured_0002"", ""119476_structured_0000"", ""61250_structured_0000"", ""105272_structured_0000""]",13821.8978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56336_5,bm25,Đúng hay sai: Nhân viên bị sa thải tại Alphabet không nhận được bất kỳ quyền lợi nào sau khi nghỉ việc?,56336,"[""56336_structured_0000""]","[""61560_structured_0001"", ""206561_structured_0000"", ""61560_structured_0000"", ""56336_structured_0000"", ""215937_structured_0001"", ""215937_structured_0000"", ""94662_structured_0001"", ""259534_structured_0003"", ""215131_structured_0000"", ""99718_structured_0002"", ""46726_structured_0001"", ""196460_structured_0000"", ""180947_structured_0000"", ""226567_structured_0000"", ""114043_structured_0002"", ""232586_structured_0000"", ""141388_structured_0002"", ""241885_structured_0000"", ""33383_structured_0001"", ""11988_structured_0001"", ""24913_structured_0001"", ""177010_structured_0002"", ""259534_structured_0004"", ""229075_structured_0002"", ""68519_structured_0001"", ""88194_structured_0002"", ""46867_structured_0000"", ""178842_structured_0000"", ""78292_structured_0000"", ""165320_structured_0000"", ""3684_structured_0002"", ""168648_structured_0000"", ""175333_structured_0000"", ""117234_structured_0001"", ""88621_structured_0001"", ""42347_structured_0004"", ""141383_structured_0002"", ""101603_structured_0000"", ""259534_structured_0002"", ""209746_structured_0003"", ""262435_structured_0000"", ""56444_structured_0000"", ""25992_structured_0000"", ""2283_structured_0002"", ""117263_structured_0001"", ""175333_structured_0001"", ""32095_structured_0002"", ""46726_structured_0003"", ""57487_structured_0000"", ""190582_structured_0000""]",219.1808,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.430676558073393
56336_5,dense,Đúng hay sai: Nhân viên bị sa thải tại Alphabet không nhận được bất kỳ quyền lợi nào sau khi nghỉ việc?,56336,"[""56336_structured_0000""]","[""56336_structured_0000"", ""61560_structured_0001"", ""61560_structured_0000"", ""215937_structured_0001"", ""94684_structured_0000"", ""206561_structured_0000"", ""46726_structured_0001"", ""215937_structured_0000"", ""35174_structured_0003"", ""259741_structured_0000"", ""46726_structured_0000"", ""141388_structured_0002"", ""55803_structured_0000"", ""141383_structured_0000"", ""46726_structured_0003"", ""19315_structured_0001"", ""196460_structured_0002"", ""196460_structured_0000"", ""259741_structured_0001"", ""141383_structured_0002"", ""57487_structured_0000"", ""141456_structured_0000"", ""26654_structured_0001"", ""188332_structured_0000"", ""259534_structured_0003"", ""43513_structured_0000"", ""16890_structured_0001"", ""42347_structured_0004"", ""56826_structured_0000"", ""188332_structured_0001"", ""43393_structured_0003"", ""46726_structured_0002"", ""186561_structured_0000"", ""243880_structured_0001"", ""43393_structured_0004"", ""99986_structured_0000"", ""140883_structured_0000"", ""263932_structured_0001"", ""62388_structured_0000"", ""55700_structured_0000"", ""53110_structured_0002"", ""55165_structured_0000"", ""141383_structured_0001"", ""243880_structured_0000"", ""19315_structured_0000"", ""188332_structured_0002"", ""141693_structured_0001"", ""141693_structured_0000"", ""186561_structured_0001"", ""159366_structured_0001""]",13515.2989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56336_5,hybrid,Đúng hay sai: Nhân viên bị sa thải tại Alphabet không nhận được bất kỳ quyền lợi nào sau khi nghỉ việc?,56336,"[""56336_structured_0000""]","[""61560_structured_0001"", ""56336_structured_0000"", ""61560_structured_0000"", ""206561_structured_0000"", ""215937_structured_0001"", ""215937_structured_0000"", ""46726_structured_0001"", ""141388_structured_0002"", ""196460_structured_0000"", ""259534_structured_0003"", ""141383_structured_0002"", ""46726_structured_0003"", ""42347_structured_0004"", ""57487_structured_0000"", ""94684_structured_0000"", ""94662_structured_0001"", ""215131_structured_0000"", ""35174_structured_0003"", ""259741_structured_0000"", ""99718_structured_0002"", ""46726_structured_0000"", ""180947_structured_0000"", ""55803_structured_0000"", ""141383_structured_0000"", ""226567_structured_0000"", ""114043_structured_0002"", ""19315_structured_0001"", ""232586_structured_0000"", ""196460_structured_0002"", ""241885_structured_0000"", ""259741_structured_0001"", ""33383_structured_0001"", ""11988_structured_0001"", ""24913_structured_0001"", ""141456_structured_0000"", ""177010_structured_0002"", ""259534_structured_0004"", ""26654_structured_0001"", ""188332_structured_0000"", ""229075_structured_0002"", ""68519_structured_0001"", ""43513_structured_0000"", ""88194_structured_0002"", ""16890_structured_0001"", ""46867_structured_0000"", ""178842_structured_0000"", ""56826_structured_0000"", ""78292_structured_0000"", ""165320_structured_0000"", ""188332_structured_0001""]",13686.3974,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575
5446_1,bm25,Ông Nguyễn Trung Chính đã có cuộc gặp với lãnh đạo của tập đoàn nào để thảo luận về hợp tác chiến lược trong lĩnh vực AI và bán dẫn?,5446,"[""5446_structured_0001""]","[""5446_structured_0001"", ""57017_structured_0000"", ""59379_structured_0000"", ""60787_structured_0000"", ""65400_structured_0001"", ""32803_structured_0001"", ""60787_structured_0001"", ""65134_structured_0000"", ""197588_structured_0001"", ""181995_structured_0000"", ""196229_structured_0001"", ""55771_structured_0000"", ""122604_structured_0002"", ""119753_structured_0001"", ""196420_structured_0000"", ""108652_structured_0001"", ""61321_structured_0001"", ""122059_structured_0000"", ""181995_structured_0001"", ""5446_structured_0002"", ""190593_structured_0001"", ""104975_structured_0003"", ""132078_structured_0000"", ""108652_structured_0002"", ""173021_structured_0001"", ""121390_structured_0002"", ""108652_structured_0000"", ""86969_structured_0001"", ""122231_structured_0004"", ""134646_structured_0000"", ""162259_structured_0001"", ""214167_structured_0000"", ""202905_structured_0001"", ""198519_structured_0001"", ""32796_structured_0000"", ""5446_structured_0000"", ""109037_structured_0004"", ""173021_structured_0002"", ""75217_structured_0003"", ""122920_structured_0002"", ""32112_structured_0000"", ""195991_structured_0002"", ""195991_structured_0000"", ""184172_structured_0001"", ""32803_structured_0002"", ""195469_structured_0000"", ""119906_structured_0000"", ""108652_structured_0003"", ""173021_structured_0000"", ""182850_structured_0000""]",277.1651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5446_1,dense,Ông Nguyễn Trung Chính đã có cuộc gặp với lãnh đạo của tập đoàn nào để thảo luận về hợp tác chiến lược trong lĩnh vực AI và bán dẫn?,5446,"[""5446_structured_0001""]","[""181995_structured_0001"", ""181995_structured_0000"", ""184928_structured_0000"", ""184928_structured_0001"", ""181995_structured_0002"", ""5446_structured_0001"", ""56335_structured_0000"", ""183947_structured_0001"", ""19991_structured_0000"", ""184920_structured_0000"", ""22925_structured_0002"", ""45400_structured_0002"", ""22730_structured_0000"", ""60067_structured_0000"", ""184920_structured_0001"", ""59379_structured_0000"", ""199229_structured_0000"", ""22925_structured_0000"", ""195991_structured_0000"", ""56335_structured_0001"", ""132078_structured_0000"", ""184986_structured_0001"", ""198887_structured_0000"", ""195991_structured_0001"", ""21813_structured_0001"", ""186726_structured_0000"", ""65319_structured_0001"", ""202161_structured_0000"", ""119753_structured_0001"", ""58498_structured_0000"", ""65431_structured_0000"", ""196460_structured_0001"", ""22730_structured_0001"", ""197588_structured_0001"", ""65431_structured_0001"", ""185545_structured_0003"", ""21813_structured_0000"", ""119906_structured_0002"", ""23656_structured_0001"", ""183947_structured_0002"", ""60787_structured_0001"", ""60067_structured_0001"", ""181956_structured_0001"", ""196499_structured_0000"", ""188267_structured_0000"", ""119753_structured_0002"", ""60787_structured_0000"", ""196460_structured_0000"", ""132078_structured_0001"", ""200376_structured_0000""]",13166.954,0.0,0.0,0.0,0.0,1.0,1.0,0.1666666666666666,0.3562071871080222
5446_1,hybrid,Ông Nguyễn Trung Chính đã có cuộc gặp với lãnh đạo của tập đoàn nào để thảo luận về hợp tác chiến lược trong lĩnh vực AI và bán dẫn?,5446,"[""5446_structured_0001""]","[""5446_structured_0001"", ""181995_structured_0000"", ""181995_structured_0001"", ""59379_structured_0000"", ""197588_structured_0001"", ""60787_structured_0000"", ""60787_structured_0001"", ""119753_structured_0001"", ""132078_structured_0000"", ""195991_structured_0000"", ""57017_structured_0000"", ""184928_structured_0000"", ""184928_structured_0001"", ""181995_structured_0002"", ""65400_structured_0001"", ""32803_structured_0001"", ""56335_structured_0000"", ""183947_structured_0001"", ""65134_structured_0000"", ""19991_structured_0000"", ""184920_structured_0000"", ""196229_structured_0001"", ""22925_structured_0002"", ""45400_structured_0002"", ""55771_structured_0000"", ""122604_structured_0002"", ""22730_structured_0000"", ""60067_structured_0000"", ""184920_structured_0001"", ""196420_structured_0000"", ""108652_structured_0001"", ""199229_structured_0000"", ""61321_structured_0001"", ""122059_structured_0000"", ""22925_structured_0000"", ""5446_structured_0002"", ""56335_structured_0001"", ""190593_structured_0001"", ""104975_structured_0003"", ""184986_structured_0001"", ""198887_structured_0000"", ""108652_structured_0002"", ""195991_structured_0001"", ""173021_structured_0001"", ""21813_structured_0001"", ""121390_structured_0002"", ""186726_structured_0000"", ""108652_structured_0000"", ""65319_structured_0001"", ""202161_structured_0000""]",13199.8255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5446_2,bm25,Khoa Vi Điện tử và Viễn Thông mới thành lập của Trường Đại học CMC tập trung vào những định hướng đào tạo nào?,5446,"[""5446_structured_0000""]","[""5446_structured_0000"", ""5446_structured_0002"", ""57017_structured_0000"", ""5446_structured_0001"", ""57017_structured_0001"", ""3359_structured_0001"", ""3359_structured_0000"", ""174006_structured_0000"", ""176852_structured_0000"", ""174006_structured_0001"", ""176852_structured_0001"", ""176852_structured_0002"", ""100056_structured_0001"", ""184793_structured_0001"", ""3359_structured_0002"", ""65431_structured_0001"", ""184793_structured_0000"", ""185156_structured_0002"", ""180525_structured_0000"", ""103052_structured_0000"", ""180510_structured_0004"", ""115717_structured_0000"", ""5771_structured_0000"", ""2318_structured_0000"", ""172308_structured_0001"", ""5535_structured_0000"", ""95654_structured_0000"", ""180909_structured_0000"", ""180727_structured_0001"", ""94729_structured_0002"", ""3410_structured_0000"", ""103521_structured_0000"", ""172308_structured_0003"", ""3226_structured_0001"", ""2283_structured_0002"", ""179621_structured_0002"", ""97380_structured_0001"", ""177369_structured_0001"", ""175848_structured_0000"", ""180510_structured_0005"", ""172308_structured_0002"", ""102742_structured_0004"", ""115717_structured_0001"", ""134183_structured_0000"", ""173789_structured_0000"", ""181688_structured_0002"", ""96667_structured_0001"", ""99496_structured_0000"", ""4561_structured_0001"", ""185226_structured_0002""]",224.7852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5446_2,dense,Khoa Vi Điện tử và Viễn Thông mới thành lập của Trường Đại học CMC tập trung vào những định hướng đào tạo nào?,5446,"[""5446_structured_0000""]","[""5446_structured_0002"", ""57017_structured_0001"", ""5446_structured_0000"", ""5446_structured_0001"", ""57017_structured_0000"", ""3359_structured_0001"", ""103130_structured_0001"", ""103130_structured_0000"", ""3359_structured_0000"", ""103130_structured_0002"", ""184793_structured_0000"", ""3359_structured_0002"", ""65431_structured_0001"", ""180714_structured_0000"", ""95809_structured_0002"", ""102742_structured_0001"", ""95809_structured_0001"", ""183441_structured_0003"", ""95809_structured_0000"", ""109030_structured_0001"", ""181688_structured_0000"", ""173895_structured_0000"", ""183441_structured_0002"", ""102742_structured_0000"", ""198519_structured_0001"", ""94973_structured_0005"", ""4776_structured_0000"", ""185461_structured_0002"", ""180714_structured_0001"", ""183441_structured_0000"", ""174006_structured_0001"", ""17668_structured_0002"", ""184986_structured_0000"", ""185156_structured_0002"", ""94684_structured_0003"", ""132078_structured_0002"", ""185461_structured_0000"", ""64976_structured_0000"", ""17668_structured_0000"", ""102299_structured_0001"", ""184793_structured_0001"", ""185199_structured_0000"", ""95490_structured_0000"", ""2818_structured_0000"", ""102742_structured_0002"", ""109030_structured_0000"", ""184599_structured_0000"", ""198519_structured_0002"", ""103521_structured_0000"", ""94819_structured_0001""]",12991.0803,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5
5446_2,hybrid,Khoa Vi Điện tử và Viễn Thông mới thành lập của Trường Đại học CMC tập trung vào những định hướng đào tạo nào?,5446,"[""5446_structured_0000""]","[""5446_structured_0002"", ""5446_structured_0000"", ""57017_structured_0001"", ""57017_structured_0000"", ""5446_structured_0001"", ""3359_structured_0001"", ""3359_structured_0000"", ""3359_structured_0002"", ""184793_structured_0000"", ""65431_structured_0001"", ""174006_structured_0001"", ""185156_structured_0002"", ""184793_structured_0001"", ""103521_structured_0000"", ""103130_structured_0001"", ""103130_structured_0000"", ""174006_structured_0000"", ""176852_structured_0000"", ""103130_structured_0002"", ""176852_structured_0001"", ""176852_structured_0002"", ""100056_structured_0001"", ""180714_structured_0000"", ""95809_structured_0002"", ""102742_structured_0001"", ""95809_structured_0001"", ""183441_structured_0003"", ""180525_structured_0000"", ""95809_structured_0000"", ""103052_structured_0000"", ""109030_structured_0001"", ""180510_structured_0004"", ""181688_structured_0000"", ""115717_structured_0000"", ""173895_structured_0000"", ""183441_structured_0002"", ""5771_structured_0000"", ""102742_structured_0000"", ""2318_structured_0000"", ""172308_structured_0001"", ""198519_structured_0001"", ""5535_structured_0000"", ""94973_structured_0005"", ""4776_structured_0000"", ""95654_structured_0000"", ""180909_structured_0000"", ""185461_structured_0002"", ""180714_structured_0001"", ""180727_structured_0001"", ""183441_structured_0000""]",13373.1331,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575
5446_3,bm25,Tập đoàn Synopsys đóng vai trò gì trong chương trình đào tạo của Trường Đại học CMC?,5446,"[""5446_structured_0001""]","[""5446_structured_0001"", ""5446_structured_0000"", ""5446_structured_0002"", ""3359_structured_0001"", ""57017_structured_0000"", ""65431_structured_0001"", ""57017_structured_0001"", ""3359_structured_0002"", ""198519_structured_0001"", ""174006_structured_0001"", ""3359_structured_0000"", ""180510_structured_0004"", ""94728_structured_0000"", ""6288_structured_0001"", ""184986_structured_0001"", ""180510_structured_0005"", ""95667_structured_0001"", ""95667_structured_0000"", ""2318_structured_0000"", ""65431_structured_0000"", ""184986_structured_0002"", ""100056_structured_0002"", ""3940_structured_0000"", ""184793_structured_0001"", ""208199_structured_0000"", ""6223_structured_0001"", ""2283_structured_0001"", ""5771_structured_0000"", ""5075_structured_0000"", ""198519_structured_0000"", ""175182_structured_0002"", ""100056_structured_0001"", ""4169_structured_0000"", ""98645_structured_0000"", ""64976_structured_0001"", ""172308_structured_0003"", ""3226_structured_0001"", ""5075_structured_0001"", ""5742_structured_0002"", ""65310_structured_0000"", ""178498_structured_0000"", ""97616_structured_0001"", ""94819_structured_0002"", ""64976_structured_0000"", ""4489_structured_0001"", ""100056_structured_0000"", ""177369_structured_0000"", ""184793_structured_0000"", ""94743_structured_0000"", ""5771_structured_0001""]",193.1595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5446_3,dense,Tập đoàn Synopsys đóng vai trò gì trong chương trình đào tạo của Trường Đại học CMC?,5446,"[""5446_structured_0001""]","[""5446_structured_0001"", ""5446_structured_0000"", ""3359_structured_0001"", ""57017_structured_0001"", ""57017_structured_0000"", ""65431_structured_0001"", ""3359_structured_0002"", ""198519_structured_0001"", ""5446_structured_0002"", ""198519_structured_0000"", ""3359_structured_0000"", ""65431_structured_0000"", ""184986_structured_0001"", ""198519_structured_0002"", ""185461_structured_0002"", ""185156_structured_0002"", ""17668_structured_0002"", ""185461_structured_0000"", ""181688_structured_0001"", ""185226_structured_0002"", ""185461_structured_0001"", ""17668_structured_0000"", ""184986_structured_0000"", ""20747_structured_0000"", ""95490_structured_0001"", ""173895_structured_0000"", ""99725_structured_0000"", ""19982_structured_0000"", ""188267_structured_0000"", ""64976_structured_0001"", ""185226_structured_0001"", ""5771_structured_0000"", ""6288_structured_0001"", ""184986_structured_0002"", ""5014_structured_0000"", ""19982_structured_0001"", ""94819_structured_0002"", ""94772_structured_0000"", ""35146_structured_0001"", ""95667_structured_0001"", ""185156_structured_0001"", ""5014_structured_0001"", ""202407_structured_0002"", ""20747_structured_0002"", ""20747_structured_0001"", ""17668_structured_0001"", ""94819_structured_0001"", ""202899_structured_0000"", ""109030_structured_0001"", ""99496_structured_0001""]",13223.4968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5446_3,hybrid,Tập đoàn Synopsys đóng vai trò gì trong chương trình đào tạo của Trường Đại học CMC?,5446,"[""5446_structured_0001""]","[""5446_structured_0001"", ""5446_structured_0000"", ""3359_structured_0001"", ""57017_structured_0000"", ""57017_structured_0001"", ""5446_structured_0002"", ""65431_structured_0001"", ""3359_structured_0002"", ""198519_structured_0001"", ""3359_structured_0000"", ""184986_structured_0001"", ""65431_structured_0000"", ""198519_structured_0000"", ""6288_structured_0001"", ""95667_structured_0001"", ""184986_structured_0002"", ""5771_structured_0000"", ""64976_structured_0001"", ""94819_structured_0002"", ""174006_structured_0001"", ""180510_structured_0004"", ""94728_structured_0000"", ""198519_structured_0002"", ""185461_structured_0002"", ""180510_structured_0005"", ""185156_structured_0002"", ""17668_structured_0002"", ""185461_structured_0000"", ""95667_structured_0000"", ""181688_structured_0001"", ""2318_structured_0000"", ""185226_structured_0002"", ""185461_structured_0001"", ""100056_structured_0002"", ""17668_structured_0000"", ""184986_structured_0000"", ""3940_structured_0000"", ""184793_structured_0001"", ""20747_structured_0000"", ""208199_structured_0000"", ""95490_structured_0001"", ""173895_structured_0000"", ""6223_structured_0001"", ""2283_structured_0001"", ""99725_structured_0000"", ""19982_structured_0000"", ""188267_structured_0000"", ""5075_structured_0000"", ""175182_structured_0002"", ""185226_structured_0001""]",13192.7382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5446_4,bm25,Việc Trường Đại học CMC chọn thiết kế vi mạch làm định hướng đào tạo chính nhằm mục đích gì?,5446,"[""5446_structured_0000""]","[""5446_structured_0000"", ""57017_structured_0001"", ""57017_structured_0000"", ""5446_structured_0001"", ""5446_structured_0002"", ""65431_structured_0001"", ""102299_structured_0001"", ""3359_structured_0000"", ""2283_structured_0000"", ""3359_structured_0001"", ""3359_structured_0002"", ""97563_structured_0000"", ""178001_structured_0001"", ""97563_structured_0001"", ""2283_structured_0001"", ""94684_structured_0002"", ""2283_structured_0004"", ""180510_structured_0004"", ""180525_structured_0001"", ""102299_structured_0002"", ""95433_structured_0001"", ""179963_structured_0001"", ""97857_structured_0001"", ""184793_structured_0000"", ""3226_structured_0001"", ""2318_structured_0000"", ""103130_structured_0000"", ""175182_structured_0000"", ""94729_structured_0002"", ""102600_structured_0000"", ""103130_structured_0001"", ""2283_structured_0003"", ""184793_structured_0001"", ""180510_structured_0005"", ""2283_structured_0002"", ""177328_structured_0000"", ""180525_structured_0000"", ""4938_structured_0001"", ""4950_structured_0002"", ""94684_structured_0001"", ""185156_structured_0002"", ""177709_structured_0000"", ""95885_structured_0001"", ""180909_structured_0000"", ""97563_structured_0002"", ""4776_structured_0000"", ""6074_structured_0001"", ""6096_structured_0003"", ""94973_structured_0002"", ""175182_structured_0001""]",227.678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5446_4,dense,Việc Trường Đại học CMC chọn thiết kế vi mạch làm định hướng đào tạo chính nhằm mục đích gì?,5446,"[""5446_structured_0000""]","[""57017_structured_0001"", ""5446_structured_0002"", ""5446_structured_0000"", ""57017_structured_0000"", ""5446_structured_0001"", ""3359_structured_0001"", ""3359_structured_0000"", ""103130_structured_0001"", ""103130_structured_0000"", ""3359_structured_0002"", ""65431_structured_0001"", ""198519_structured_0001"", ""103130_structured_0002"", ""132078_structured_0002"", ""184793_structured_0001"", ""185461_structured_0001"", ""185461_structured_0002"", ""198519_structured_0000"", ""65431_structured_0000"", ""184793_structured_0000"", ""173895_structured_0000"", ""184986_structured_0000"", ""102299_structured_0001"", ""95667_structured_0000"", ""17668_structured_0000"", ""185156_structured_0002"", ""181688_structured_0000"", ""65400_structured_0001"", ""198519_structured_0002"", ""17668_structured_0002"", ""99496_structured_0001"", ""102742_structured_0001"", ""99496_structured_0000"", ""4946_structured_0000"", ""95490_structured_0000"", ""5014_structured_0001"", ""184986_structured_0001"", ""94973_structured_0005"", ""109030_structured_0001"", ""94973_structured_0003"", ""99496_structured_0002"", ""94973_structured_0001"", ""58169_structured_0001"", ""95666_structured_0000"", ""4776_structured_0000"", ""103139_structured_0003"", ""95202_structured_0002"", ""3285_structured_0002"", ""174001_structured_0001"", ""5014_structured_0000""]",13621.8873,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5
5446_4,hybrid,Việc Trường Đại học CMC chọn thiết kế vi mạch làm định hướng đào tạo chính nhằm mục đích gì?,5446,"[""5446_structured_0000""]","[""57017_structured_0001"", ""5446_structured_0000"", ""5446_structured_0002"", ""57017_structured_0000"", ""5446_structured_0001"", ""3359_structured_0000"", ""3359_structured_0001"", ""65431_structured_0001"", ""3359_structured_0002"", ""102299_structured_0001"", ""103130_structured_0000"", ""103130_structured_0001"", ""184793_structured_0000"", ""184793_structured_0001"", ""185156_structured_0002"", ""4776_structured_0000"", ""2283_structured_0000"", ""198519_structured_0001"", ""97563_structured_0000"", ""103130_structured_0002"", ""178001_structured_0001"", ""132078_structured_0002"", ""97563_structured_0001"", ""2283_structured_0001"", ""185461_structured_0001"", ""94684_structured_0002"", ""185461_structured_0002"", ""2283_structured_0004"", ""180510_structured_0004"", ""198519_structured_0000"", ""180525_structured_0001"", ""65431_structured_0000"", ""102299_structured_0002"", ""173895_structured_0000"", ""95433_structured_0001"", ""179963_structured_0001"", ""184986_structured_0000"", ""97857_structured_0001"", ""95667_structured_0000"", ""17668_structured_0000"", ""3226_structured_0001"", ""2318_structured_0000"", ""181688_structured_0000"", ""175182_structured_0000"", ""65400_structured_0001"", ""198519_structured_0002"", ""94729_structured_0002"", ""102600_structured_0000"", ""17668_structured_0002"", ""99496_structured_0001""]",13938.9448,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575
