id,article_id,question,qa_type,answerable,question_words,question_chars,answer_words,num_source_articles
200506_4,200506,Tại sao anh Khanh phải chờ rắn con nuôi được hơn 1 tháng tuổi và ngừa bệnh đường ruột rồi mới xuất bán cho khách?,cause_effect,True,25,113,12,1
200506_5,200506,Anh Khanh sử dụng loại hóa chất hoặc thuốc kháng sinh cụ thể nào để xử lý nguồn nước và ngừa bệnh đường ruột cho rắn?,unanswerable,False,26,117,0,1
43996_1,43996,"Theo số liệu của Bộ Giáo dục Hàn Quốc, đến năm 2020, bình quân mỗi trường phổ thông nước này có bao nhiêu bản sách?",factoid,True,25,115,6,1
43996_2,43996,Bài báo đề xuất những giải pháp cốt lõi nào để thay đổi thực trạng thư viện trường học ở Việt Nam hiện nay?,event_summary,True,24,107,37,1
43996_3,43996,"Theo bài viết, chi phí để xây dựng một thư viện số với vài nghìn đầu sách được so sánh tương đương với chi phí của hạng mục nào?",comparison,True,29,128,8,1
43996_4,43996,Thực trạng thủ thư ở Việt Nam thường chỉ là người 'giữ phòng' kiêm nhiệm dẫn đến hệ quả gì cho hoạt động thư viện?,cause_effect,True,25,114,39,1
43996_5,43996,"Bộ Giáo dục và Đào tạo đã phân bổ ngân sách cụ thể bao nhiêu tỷ đồng để xây dựng thư viện số cho các trường học đang phải đi nhờ, mượn phòng?",unanswerable,False,33,141,0,1
47286_1,47286,Sở Khoa học và Công nghệ Quảng Trị đang định hướng xây dựng cổng thông tin nào để cung cấp dữ liệu phục vụ người dân và doanh nghiệp tìm hiểu cơ hội đầu tư?,factoid,True,35,156,7,1
47286_2,47286,Phong trào 'Bình dân học vụ số' tại tỉnh Quảng Trị được phát động với quy mô và mục tiêu như thế nào?,event_summary,True,23,101,43,1
47286_3,47286,Trang Zalo Official Hỗ trợ doanh nghiệp Quảng Trị đóng vai trò gì trong chiến lược chuyển đổi số của Sở Khoa học và Công nghệ?,entity_role,True,26,126,33,1
47286_4,47286,Việc số hóa toàn bộ thủ tục hành chính liên quan đến hoạt động đầu tư mang lại hệ quả gì cho doanh nghiệp khi thực hiện đăng ký?,cause_effect,True,29,128,29,1
47286_5,47286,Tổng kinh phí mà tỉnh Quảng Trị đã phê duyệt để xây dựng và vận hành Cổng dữ liệu mở là bao nhiêu?,unanswerable,False,23,98,0,1
236590_1,236590,Tay đua nào đã cán đích đầu tiên ở chặng thứ 16 cúp truyền hình TP.HCM với thời gian 59 phút 29 giây?,factoid,True,23,101,6,1
236590_2,236590,Sự việc gây tranh cãi nào đã xảy ra trong cuộc nước rút ở chặng thứ 16 cúp xe đạp truyền hình TP.HCM?,event_summary,True,23,101,38,1
236590_3,236590,Hành động tì đè của Nguyễn Tấn Hoài đã gây ra hệ quả gì cho Nguyễn Văn Bình trong cuộc nước rút?,cause_effect,True,22,96,30,1
236590_4,236590,Vai trò của các trọng tài được thể hiện như thế nào sau tình huống va chạm giữa Nguyễn Tấn Hoài và Nguyễn Văn Bình?,entity_role,True,25,115,24,1
236590_5,236590,Có bao nhiêu tay đua chính thức đăng ký tham gia chặng 17 từ TP Đà Lạt đi TP Bảo Lộc?,unanswerable,False,21,85,0,1
82238_1,82238,"Phim ""Chúng ta của 8 năm sau"" tập 48 được phát sóng vào thời gian nào và trên kênh nào?",factoid,True,20,87,13,1
82238_2,82238,Những sự kiện chính nào đã giúp Dương và Lâm lật tẩy lão Khiêm trong cuộc họp tại công ty Giang Khánh ở tập 47?,event_summary,True,25,111,38,1
82238_3,82238,Việc anh trai của lão Đại được bổ nhiệm làm giám đốc Sở Xây dựng gây ra hệ quả gì cho Giang Khánh và Lâm?,cause_effect,True,25,105,32,1
82238_4,82238,"Trong tập 48, cô giáo Nguyệt có thái độ và quyết định như thế nào trước lời đề nghị giao dự án thư viện của sếp Giang?",entity_role,True,27,118,28,1
82238_5,82238,Sếp Giang đã chuẩn bị kế hoạch cụ thể nào để chính thức tỏ tình với cô giáo Nguyệt trong tập 48?,unanswerable,False,22,96,0,1
27668_1,27668,Bộ Y tế đã cấp phép lưu hành vắc-xin sốt xuất huyết Dengue tại Việt Nam vào thời gian nào?,factoid,True,20,90,2,1
27668_2,27668,Bài báo phản ánh thực trạng và những thách thức chính trong công tác phòng chống sốt xuất huyết Dengue tại Việt Nam hiện nay như thế nào?,event_summary,True,28,137,66,1
27668_3,27668,Tình trạng hạn hán và xâm nhập mặn ở Đồng bằng sông Cửu Long đã tác động như thế nào đến nguy cơ bùng phát sốt xuất huyết Dengue?,cause_effect,True,29,129,39,1
27668_4,27668,Tập đoàn Takeda và bác sĩ Derek Wallace đóng vai trò gì trong chiến lược phòng chống sốt xuất huyết Dengue được đề cập trong bài?,entity_role,True,26,129,44,1
27668_5,27668,Nhận định cho rằng người dân tại các khu vực đã được phun thuốc diệt muỗi đã hoàn toàn loại bỏ được thói quen tích trữ nước đọng và ổ lăng quăng sau mỗi đợt mưa lớn là đúng hay sai theo bài báo?,claim_verification,True,44,194,44,1
121117_1,121117,"Tính đến ngày 12.5, tổng số người thiệt mạng và bị thương tại Dải Gaza được cơ quan y tế ghi nhận là bao nhiêu?",factoid,True,25,111,15,1
121117_2,121117,Bài báo phản ánh những diễn biến chính nào về tình hình xung đột và nhân đạo tại Dải Gaza tính đến giữa tháng 5?,event_summary,True,25,112,52,1
121117_3,121117,Nguyên nhân nào khiến Lực lượng Phòng vệ Israel (IDF) tiến hành chiến dịch tấn công vào khu vực Jabalia ở miền bắc Gaza?,cause_effect,True,24,120,19,1
121117_4,121117,Cơ quan Liên Hiệp Quốc về người tị nạn Palestine đóng vai trò gì và cung cấp thông tin gì liên quan đến tình hình tại Rafah?,entity_role,True,27,124,30,1
121117_5,121117,Chính phủ Mỹ đã cung cấp những loại vũ khí cụ thể nào cho Israel trước khi quyết định dừng chuyển bom?,unanswerable,False,22,102,0,1
164034_1,164034,NSND Thu Hà bắt đầu sự nghiệp diễn xuất bằng cách tham gia đoàn nghệ thuật nào khi mới 16 tuổi?,factoid,True,21,95,6,1
164034_2,164034,Sự trở lại của NSND Thu Hà với phim truyền hình trong tác phẩm 'Hướng dương ngược nắng' có điểm gì nổi bật về mặt hình tượng nhân vật?,event_summary,True,29,134,40,1
164034_3,164034,"Trong giai đoạn dòng phim 'mì ăn liền' miền Nam phát triển, NSND Thu Hà đã đóng vai trò gì và có vị thế như thế nào so với các diễn viên miền Nam?",entity_role,True,34,146,45,1
164034_4,164034,Thái độ và mức độ tham gia của NSND Thu Hà đối với điện ảnh và sân khấu ở tuổi U60 có sự khác biệt như thế nào?,comparison,True,28,111,53,1
164034_5,164034,Người chồng thứ hai của NSND Thu Hà đã hỗ trợ chị những công việc cụ thể nào trong quá trình chị quay trở lại đóng phim 'Hướng dương ngược nắng'?,unanswerable,False,31,145,0,1
223075_1,223075,Liên đoàn bóng đá Indonesia (PSSI) đang nhắm tới những cầu thủ nào để bổ sung cho vòng loại World Cup 2026?,factoid,True,22,107,11,1
223075_2,223075,Bài báo đề cập đến diễn biến gì liên quan đến đối thủ của tuyển Việt Nam tại vòng loại World Cup 2026 và góc nhìn của giới chuyên môn?,event_summary,True,30,134,45,1
223075_3,223075,Chất lượng của nhóm 5 cầu thủ được PSSI nhắm tới nhập tịch lần này được đánh giá như thế nào so với dàn cầu thủ nhập tịch trước đây của Indonesia?,comparison,True,32,146,36,1
223075_4,223075,Việc tuyển Việt Nam nhận thất bại trước Indonesia tại Asian Cup đã dẫn đến hệ quả gì đối với hành trình của đội tại giải đấu này?,cause_effect,True,28,129,22,1
223075_5,223075,HLV Troussier sẽ sử dụng chiến thuật và sơ đồ chiến thuật cụ thể nào trong cuộc tái đấu với Indonesia vào tháng 3 tới?,unanswerable,False,25,118,0,1
98783_1,98783,"Tủ sách ""Góc Ấn Độ"" được tặng cho Trường THPT chuyên Lương Văn Chánh gồm bao nhiêu cuốn sách?",factoid,True,19,93,3,1
98783_2,98783,Sự kiện chính được diễn ra tại Trường THPT chuyên Lương Văn Chánh vào sáng 13.12 là gì?,event_summary,True,18,87,26,1
98783_3,98783,"Ông Huỳnh Tấn Châu giữ vai trò gì và có phát biểu như thế nào tại buổi lễ khánh thành ""Góc Ấn Độ""?",entity_role,True,23,98,39,1
98783_4,98783,Ông Madan Mohan Sethi mong muốn thiết lập các lớp học trực tuyến giao lưu giữa học sinh hai nước nhằm mục đích gì?,cause_effect,True,24,114,12,1
98783_5,98783,Ông Madan Mohan Sethi đã dành bao nhiêu thời gian để giao lưu và chia sẻ cách đọc sách hiệu quả với các học sinh Trường THPT chuyên Lương Văn Chánh?,unanswerable,False,31,148,0,1
100777_1,100777,Trường THPT Thị xã Quảng Trị được thành lập vào ngày nào và với tên gọi ban đầu là gì?,factoid,True,20,86,19,1
100777_2,100777,Bài báo nói về sự kiện chính nào của Trường THPT Thị xã Quảng Trị?,event_summary,True,15,66,60,1
100777_3,100777,Kinh nghiệm giáo dục từ miền Bắc và kinh nghiệm giáo dục từ Trường Nguyễn Hoàng (miền Nam) khác nhau như thế nào khi kết hợp tại trường?,comparison,True,28,136,74,1
100777_4,100777,Trần Vinh Khánh có vai trò và thành tích gì đặc biệt đối với Trường THPT Thị xã Quảng Trị?,entity_role,True,20,90,36,1
100777_5,100777,Trường THPT Thị xã Quảng Trị hiện có bao nhiêu học sinh đang theo học?,unanswerable,False,15,70,0,1
261200_1,261200,Ông Zhou Heping bắt đầu tập thể dục từ năm bao nhiêu tuổi?,factoid,True,13,58,10,1
261200_2,261200,Bài báo nói về sự kiện gì liên quan đến ông Zhou Heping?,event_summary,True,13,56,55,1
261200_3,261200,Vì sao sức chịu đựng của ông Zhou Heping ngày càng tốt hơn khi còn trẻ?,cause_effect,True,16,71,45,1
261200_4,261200,Ông Zhou Heping giải thích lý do chọn động tác bò xuống bậc thang bằng 2 tay và 2 chân là gì?,entity_role,True,22,93,22,1
261200_5,261200,Ông Zhou Heping cảm thấy thế nào khi được nhiều người chú ý và hỏi về bí quyết giữ gìn sức khỏe?,unanswerable,False,22,96,0,1
189300_1,189300,Từ ngày nào các ngân hàng sẽ tạm dừng giao dịch thanh toán điện tử đối với khách hàng tổ chức chưa cập nhật sinh trắc học của người đại diện hợp pháp?,factoid,True,33,150,3,1
189300_2,189300,Bài báo phản ánh sự kiện chính nào liên quan đến giao dịch ngân hàng trực tuyến?,event_summary,True,17,80,73,1
189300_3,189300,Vì sao Ngân hàng Nhà nước yêu cầu ngừng giao dịch trực tuyến với các tài khoản chưa đồng bộ dữ liệu định danh và sinh trắc học?,cause_effect,True,28,127,29,1
189300_4,189300,Hệ thống SIMO của Ngân hàng Nhà nước có vai trò gì trong hoạt động thanh toán?,entity_role,True,17,78,70,1
189300_5,189300,"Nhận định: 'Trong giai đoạn 2015-2025, giao dịch qua Mobile tăng mạnh hơn giao dịch qua Internet cả về số lượng lẫn giá trị.' Nhận định này đúng hay sai theo bài báo?",claim_verification,True,33,166,41,1
173365_1,173365,Thời gian dự kiến diễn ra kỳ thi tốt nghiệp trung học phổ thông năm 2025 là khi nào?,factoid,True,19,84,4,1
173365_2,173365,Bài báo thông tin về những nội dung chính nào liên quan đến lịch nghỉ lễ và năm học 2024-2025?,event_summary,True,20,94,49,1
173365_3,173365,"Vì sao công chức, viên chức và người lao động được nghỉ 3 ngày liên tiếp trong dịp Giỗ Tổ Hùng Vương?",cause_effect,True,22,101,31,1
173365_4,173365,Bộ GD-ĐT có vai trò gì trong việc thiết lập các mốc thời gian quan trọng của năm học 2024-2025?,entity_role,True,20,95,35,1
173365_5,173365,Những tỉnh thành nào sẽ cho học sinh nghỉ hè sớm nhất sau khi kết thúc năm học 2024-2025?,unanswerable,False,19,89,0,1
248463_1,248463,"Theo nghiên cứu của Geotab, mức suy giảm dung lượng trung bình của pin xe điện là bao nhiêu phần trăm mỗi năm?",factoid,True,23,110,4,1
248463_2,248463,Bài báo đề cập đến kết quả chính nào từ nghiên cứu của Geotab về tuổi thọ pin xe điện?,event_summary,True,20,86,43,1
248463_3,248463,Việc đỗ xe dưới trời nắng nóng hoặc sạc pin trong môi trường nhiệt độ cao gây ra hệ quả gì đối với tuổi thọ pin xe điện?,cause_effect,True,28,120,18,1
248463_4,248463,"Giữa pin niken-mangan-coban (NMC) và pin lithium-sắt-phosphate (LFP), loại nào có yêu cầu nghiêm ngặt hơn về mức giới hạn sạc để duy trì độ bền?",comparison,True,26,144,31,1
248463_5,248463,"Theo dữ liệu của Geotab, thương hiệu xe điện cụ thể nào ghi nhận tỷ lệ lỗi pin thấp nhất trong số hơn 10.000 xe được khảo sát?",unanswerable,False,28,126,0,1
165582_1,165582,Siêu mẫu Elsa Hosk đã mặc chiếc áo lót trị giá bao nhiêu tiền trong show diễn Victoria's Secret năm 2018?,factoid,True,21,105,3,1
165582_2,165582,Sự kiện siêu mẫu Elsa Hosk xuất hiện trong bộ ảnh khoả thân hoàn toàn gần đây mang mục đích gì và thu hút sự chú ý ra sao?,event_summary,True,29,122,42,1
165582_3,165582,Doanh nhân Tom Daly có mối quan hệ như thế nào với siêu mẫu Elsa Hosk được nhắc đến trong bài?,entity_role,True,21,94,30,1
165582_4,165582,Điều gì giúp Elsa Hosk vẫn giữ được sức hút và được các thương hiệu lớn yêu thích dù đã ở tuổi U40 và là mẹ một con?,cause_effect,True,28,116,33,1
165582_5,165582,Elsa Hosk đã nhận được khoản thù lao bao nhiêu cho bộ ảnh khoả thân quảng cáo hãng giày Ý lần này?,unanswerable,False,22,98,0,1
143907_1,143907,Mazda2 có giá bán khởi điểm từ bao nhiêu và có những tùy chọn kiểu dáng nào?,factoid,True,17,76,18,1
143907_2,143907,Bộ đôi Mazda2 và Mazda CX-3 thế hệ mới có những điểm nổi bật nào để thu hút khách hàng?,event_summary,True,20,87,62,1
143907_3,143907,Mức giá bán khởi điểm của Mazda2 và Mazda CX-3 chênh lệch nhau như thế nào?,comparison,True,16,75,24,1
143907_4,143907,Thiết kế không gian xe Mazda2 theo xu hướng 'Less is more' mang lại hệ quả gì cho trải nghiệm người lái?,cause_effect,True,22,104,28,1
143907_5,143907,Chính sách bảo hành 5 năm hoặc 150.000 km của Mazda có thời gian dài hơn hay ngắn hơn so với các đối thủ cạnh tranh trực tiếp trong phân khúc?,unanswerable,False,31,142,0,1
192779_1,192779,Dãy số may mắn và cặp số vàng để so giải Jackpot 2 trong kỳ quay thứ 1048 của Vietlott là gì?,factoid,True,22,93,22,1
192779_2,192779,Sự kiện chính được thông báo trong kỳ quay số mở thưởng lần thứ 1048 và xu hướng trúng thưởng gần đây của giải Jackpot 2 là gì?,event_summary,True,28,127,47,1
192779_3,192779,Giá trị giải Jackpot 2 trong kỳ quay thứ 1045 và kỳ quay thứ 1043 chênh lệch nhau như thế nào?,comparison,True,21,94,38,1
192779_4,192779,Hệ quả của việc người trúng thưởng Vietlott không đến lĩnh giải trong thời hạn quy định là gì?,cause_effect,True,19,94,27,1
192779_5,192779,"Người trúng giải Jackpot 2 trị giá gần 3,97 tỷ đồng trong kỳ quay thứ 1048 làm nghề gì và dự định sử dụng số tiền này như thế nào?",unanswerable,False,30,130,0,1
143143_1,143143,"Tháng 4 năm 2025, các đại lý ủy quyền của TC Motor đã bán ra bao nhiêu xe Hyundai Santa Fe?",factoid,True,21,91,2,1
143143_2,143143,Bài báo phản ánh thực trạng chung của thị trường ô tô Việt Nam thông qua sự thay đổi vị thế của những mẫu xe nào?,event_summary,True,26,113,42,1
143143_3,143143,"Theo các chuyên gia, nguyên nhân chính nào khiến Toyota Fortuner ngày càng suy yếu và bị Ford Everest vượt mặt về doanh số?",cause_effect,True,24,123,31,1
143143_4,143143,Doanh số năm 2022 của KIA Morning chênh lệch như thế nào so với VinFast Fadil và Hyundai Grand i10?,comparison,True,20,99,25,1
143143_5,143143,Toyota Fortuner sẽ được trang bị những tính năng công nghệ an toàn cụ thể nào trong phiên bản nâng cấp dự kiến ra mắt vào cuối năm 2025?,unanswerable,False,29,136,0,1
41977_1,41977,Lamine Yamal chính thức ra mắt đội một Barcelona vào ngày tháng năm nào và ở độ tuổi bao nhiêu?,factoid,True,20,95,8,1
41977_2,41977,Bài báo tóm tắt những cột mốc và thành tựu nổi bật nào trong sự nghiệp của Lamine Yamal tính đến mùa giải 2024-2025?,event_summary,True,24,116,50,1
41977_3,41977,Mounir Nasraoui là ai và ông đã có phản ứng như thế nào tại gala Quả bóng vàng 2025?,entity_role,True,19,84,27,1
41977_4,41977,So sánh độ tuổi của Lamine Yamal khi ra mắt câu lạc bộ Barcelona và khi ra mắt đội tuyển quốc gia Tây Ban Nha.,comparison,True,25,110,26,1
41977_5,41977,Nhận định sau đúng hay sai theo bài báo: 'Lamine Yamal đã giành được danh hiệu Quả bóng vàng năm 2025 tại gala'.,claim_verification,True,23,112,26,1
132947_1,132947,"Dự án đường Trường Chinh có tổng mức đầu tư bao nhiêu và được phê duyệt nâng cấp, mở rộng từ năm nào?",factoid,True,23,101,9,1
132947_2,132947,Nội dung chính của bài báo phản ánh thực trạng và hướng giải quyết đối với các dự án hạ tầng trọng điểm ở phía tây như thế nào?,event_summary,True,29,127,59,1
132947_3,132947,Nguyên nhân chính khiến gói thầu số 3 của dự án đường trục chính phía tây TP.Kon Tum (cũ) dài hơn 8 km chưa thể bắt đầu thi công là gì?,cause_effect,True,31,135,18,1
132947_4,132947,Ông Nguyễn Ngọc Sâm đã đưa ra những yêu cầu gì đối với các đơn vị liên quan để đảm bảo tiến độ giải phóng mặt bằng cho các dự án trọng điểm?,entity_role,True,33,140,43,1
132947_5,132947,Những vụ tai nạn giao thông xảy ra trên tuyến đường Trường Chinh do thi công dở dang đã khiến bao nhiêu người thương vong?,unanswerable,False,25,122,0,1
9567_1,9567,Nhân vật Ali Meo Meo trong phim 'Wolfoo và cuộc đua tam giới' có đặc điểm gì nổi bật về tuổi tác và kỹ năng?,factoid,True,25,108,12,1
9567_2,9567,Nội dung chính của phần phim chiếu rạp 'Wolfoo và cuộc đua tam giới' xoay quanh những sự kiện gì?,event_summary,True,20,97,49,1
9567_3,9567,Anh Nguyễn Ánh Tùng giữ vai trò gì trong dự án phim 'Wolfoo và cuộc đua tam giới' và ông đã chia sẻ mục tiêu nào cho thương hiệu này?,entity_role,True,30,133,38,1
9567_4,9567,Mối quan hệ cha con của nhân vật chính và tuyến nhân vật phản diện trong phim được xây dựng tương phản như thế nào để truyền tải thông điệp?,comparison,True,30,140,41,1
9567_5,9567,Nhận định sau đúng hay sai: 'Wolfoo và cuộc đua tam giới' bị đánh giá là có bước lùi về mặt kỹ thuật so với các phim hoạt hình Việt trước đó do tập trung quá nhiều vào các câu thoại bắt trend.,claim_verification,True,43,192,38,1
68875_1,68875,"Trong sự kiện UpRace 2023, Câu lạc bộ The Ceramic Man đã chinh phục được cột mốc bao nhiêu km chỉ trong chưa đầy 3 tuần?",factoid,True,26,120,2,1
68875_2,68875,Bài báo tóm tắt như thế nào về những đóng góp và thành tựu của Minh Long thông qua các hoạt động thiện nguyện và thể thao?,event_summary,True,27,122,56,1
68875_3,68875,Câu lạc bộ chạy The Ceramic Man đóng vai trò gì trong hành trình đồng hành cùng UpRace của Minh Long?,entity_role,True,21,101,41,1
68875_4,68875,Đặc điểm nào của ứng dụng UpRace khiến ông Lý Huy Sáng đánh giá cao về tính minh bạch và sự thuận tiện?,cause_effect,True,23,103,47,1
68875_5,68875,Minh Long đã phân bổ cụ thể bao nhiêu tiền trong tổng số gần 1 tỷ đồng cho riêng Hội bảo trợ người khuyết tật và trẻ mồ côi Việt Nam ASVHO?,unanswerable,False,32,139,0,1
179797_1,179797,Ngành nào có điểm chuẩn cao thứ hai tại cơ sở phía Bắc của Học viện Công nghệ Bưu chính Viễn thông năm 2023 và đạt bao nhiêu điểm?,factoid,True,29,130,15,1
179797_2,179797,Bài báo cung cấp những thông tin tổng quan nào về kỳ tuyển sinh đại học năm 2023 của Học viện Công nghệ Bưu chính Viễn thông?,event_summary,True,27,125,52,1
179797_3,179797,Điểm chuẩn ngành Công nghệ thông tin tại cơ sở phía Bắc năm 2023 có sự thay đổi như thế nào so với năm trước đó?,comparison,True,26,112,21,1
179797_4,179797,Bộ Giáo dục và Đào tạo (Bộ GD-ĐT) đóng vai trò gì trong các phương thức tuyển sinh năm 2023 của Học viện Công nghệ Bưu chính Viễn thông?,entity_role,True,29,136,23,1
179797_5,179797,Tại sao điểm chuẩn ngành Công nghệ thông tin tại cơ sở phía Nam của Học viện Công nghệ Bưu chính Viễn thông năm 2023 lại thấp hơn cơ sở phía Bắc?,unanswerable,False,32,145,0,1
30970_1,30970,"Theo thông tin từ Trung tâm Kiểm soát và Phòng ngừa dịch bệnh Mỹ (CDC) được trích dẫn trong bài, một quả kiwi có thể chứa bao nhiêu gam chất xơ?",factoid,True,31,144,6,1
30970_2,30970,Bài báo tóm tắt những lợi ích chính nào của việc ăn hai quả kiwi mỗi ngày đối với sức khỏe con người?,event_summary,True,23,101,38,1
30970_3,30970,"Theo bài báo, kiwi có ưu điểm gì vượt trội hơn so với mận khô và vỏ hạt mã đề trong việc hỗ trợ tiêu hóa?",comparison,True,26,105,42,1
30970_4,30970,Chuyên gia dinh dưỡng Robin DeCicco đóng vai trò gì trong việc đưa ra lời khuyên về cách tiêu thụ kiwi được đề cập trong bài?,entity_role,True,26,125,46,1
30970_5,30970,Bệnh nhân ung thư đang điều trị tại Bệnh viện Chợ Rẫy cần ăn bao nhiêu quả kiwi mỗi ngày để rút ngắn thời gian hóa trị xuống còn một nửa?,unanswerable,False,31,137,0,1
64860_1,64860,Hai lỗ nhỏ trên đầu nối cáp USB-A được sử dụng để nhận dạng thiết bị thông qua hình thức truyền dữ liệu nào?,factoid,True,24,108,6,1
64860_2,64860,Bài báo chủ yếu đề cập đến nội dung gì về hai lỗ nhỏ trên đầu nối cáp USB-A?,event_summary,True,19,76,41,1
64860_3,64860,Việc đầu nối cáp USB-A có lỗ căn chỉnh mang lại hệ quả gì cho các chân cắm và quá trình truyền dữ liệu?,cause_effect,True,24,103,19,1
64860_4,64860,Lỗ căn chỉnh và thành phần giữ trên đầu nối USB-A giải quyết hai vấn đề khác nhau nào trong quá trình sử dụng cáp?,comparison,True,25,114,41,1
64860_5,64860,Hai lỗ trên đầu nối cáp USB-A có thể được sử dụng để truyền dữ liệu hình ảnh độ phân giải 4K với tốc độ cao hay không?,unanswerable,False,28,118,0,1
195386_1,195386,"Kết thúc phiên giao dịch ngày 21/3, VN-Index giảm bao nhiêu điểm và về mức nào?",factoid,True,16,79,8,1
195386_2,195386,Những sự kiện nổi bật nào trên thị trường chứng khoán và hoạt động doanh nghiệp được đề cập trong ngày 21/3?,event_summary,True,22,108,51,1
195386_3,195386,Nguyên nhân nào khiến cổ phiếu APC của CTCP Chiếu xạ An Phú bị Sở Giao dịch Chứng khoán TP.HCM đưa vào diện kiểm soát từ ngày 23/3/2023?,cause_effect,True,28,136,31,1
195386_4,195386,Bà Phạm Thị Minh Hường có mối liên hệ gì và đã thực hiện hành vi vi phạm nào liên quan đến cổ phiếu DHM?,entity_role,True,25,104,47,1
195386_5,195386,Công ty Chứng khoán Đông Á (DAS) khuyến nghị nhà đầu tư nên duy trì tỷ trọng tiền mặt tối thiểu ở mức bao nhiêu trong giai đoạn hiện tại?,unanswerable,False,30,137,0,1
189126_1,189126,Việt Nam đã chuyển giao bao nhiêu triệu tấn CO2 ở vùng Bắc Trung Bộ cho Ngân hàng Thế giới vào cuối năm 2023?,factoid,True,24,109,4,1
189126_2,189126,Sự kiện chính được đề cập trong bài viết liên quan đến việc Việt Nam tham gia thị trường tín chỉ carbon là gì?,event_summary,True,24,110,44,1
189126_3,189126,Quy mô thị trường carbon toàn cầu cuối năm 2022 so sánh như thế nào với ước tính doanh thu hàng năm của ngành lâm nghiệp Việt Nam từ tín chỉ carbon?,comparison,True,32,148,43,1
189126_4,189126,"Ông Lê Văn Thanh, Phó Giám đốc Quỹ Bảo vệ và phát triển rừng Việt Nam, đã đưa ra những ước tính và nhận định gì về tiềm năng tín chỉ carbon rừng của Việt Nam?",entity_role,True,36,158,32,1
189126_5,189126,Chính phủ Việt Nam đã phân bổ ngân sách cụ thể bao nhiêu tiền từ nguồn thu tín chỉ carbon để hỗ trợ đời sống cho người kiểm lâm và đồng bào dân tộc?,unanswerable,False,34,148,0,1
90936_1,90936,Diễn viên Kha Ly được khán giả biết đến qua bộ phim nào?,factoid,True,13,56,3,1
90936_2,90936,Nội dung chính mà diễn viên Kha Ly chia sẻ trong bài báo là gì?,event_summary,True,15,63,36,1
90936_3,90936,Vì sao Kha Ly không bị trầm cảm sau sinh?,cause_effect,True,10,41,27,1
90936_4,90936,Diễn viên Thanh Duy đã hỗ trợ tinh thần cho Kha Ly như thế nào sau khi cô sinh con?,entity_role,True,20,83,30,1
90936_5,90936,Kha Ly đã đặt tên gì cho con gái đầu lòng?,unanswerable,False,11,42,0,1
86521_1,86521,"Mức phạt hành chính áp dụng với hành vi lợi dụng mạng xã hội để chia sẻ, đăng tải thông tin sai sự thật được nhắc đến trong bài là bao nhiêu?",factoid,True,32,141,3,1
86521_2,86521,Hãy tóm tắt sự kiện liên quan đến việc xử phạt Nam Em và phản ứng của dư luận đối với mức phạt hiện hành.,event_summary,True,25,105,42,1
86521_3,86521,"Theo phân tích của Sở Thông tin Truyền thông TP.HCM, việc người nổi tiếng cố tình lập ra hai nhóm fan và anti fan trong quy trình tạo scandal mang lại hệ quả gì?",cause_effect,True,34,161,28,1
86521_4,86521,"Ông Nguyễn Ngọc Hồi, Phó giám đốc Sở Thông tin Truyền thông TP.HCM, đã thể hiện vai trò và thông điệp gì trong buổi họp báo?",entity_role,True,26,124,43,1
86521_5,86521,Thời gian cụ thể các nghị định mới liên quan đến chế tài livestream sẽ chính thức được ban hành và có hiệu lực là khi nào?,unanswerable,False,27,122,0,1
94819_1,94819,Sự kiện hội thảo thí điểm về giáo dục đại học trong kỷ nguyên số đã thu hút bao nhiêu cán bộ quản lý và giảng viên tham gia?,factoid,True,29,124,17,1
94819_2,94819,Chuỗi hội thảo 'Giáo dục đại học trong kỷ nguyên số' do RMIT tổ chức hướng đến những mục tiêu cốt lõi nào?,event_summary,True,23,106,75,1
94819_3,94819,Phó giáo sư Seng Kiat Kok giữ vai trò gì tại Đại học RMIT và ông có phát ngôn gì về chiến lược phát triển của trường?,entity_role,True,27,117,59,1
94819_4,94819,"Theo nội dung bài báo, việc ứng dụng các phát kiến số hóa trong học tập và giảng dạy mang lại hệ quả tích cực nào cho chất lượng giáo dục?",cause_effect,True,31,138,37,1
94819_5,94819,RMIT đã phân bổ tổng ngân sách bao nhiêu cho chuỗi hội thảo này và dự kiến sẽ mở rộng đào tạo sang những tỉnh thành nào của Việt Nam trong năm 2024?,unanswerable,False,33,148,0,1
97976_1,97976,Ông Trần Sĩ Thành giữ chức vụ gì và vào ngày nào ông thông tin về việc triển khai Thông tư 29/2024/TT-BGDĐT tại Đắk Nông?,factoid,True,25,121,17,1
97976_2,97976,"Nội dung chính được đề cập trong bài báo về công tác quản lý dạy thêm, học thêm tại tỉnh Đắk Nông là gì?",event_summary,True,24,104,46,1
97976_3,97976,"Việc Sở GD-ĐT Đắk Nông yêu cầu các đơn vị rà soát, điều chỉnh kế hoạch dạy học năm 2024-2025 nhằm mục đích gì?",cause_effect,True,24,110,38,1
97976_4,97976,Các đơn vị có cấp THPT công lập tại Đắk Nông có trách nhiệm gì đối với học sinh khối lớp 12 dựa trên kết quả thi kiểm tra học kỳ 1?,entity_role,True,32,131,39,1
97976_5,97976,"Theo bài báo, nhận định 'Việc dạy thêm, học thêm trong nhà trường tại Đắk Nông được phép thu tiền của tất cả học sinh' là đúng hay sai?",claim_verification,True,29,135,34,1
