qa_id,method,question,article_id,is_possible,source_article_ids,latency_ms,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10,relevant_article_ids,retrieved_article_ids,retrieved_chunk_ids
cross_13_2,hybrid,"Trong trường hợp cha mẹ cho con 15 tuổi vay tiền với lãi suất để mua đất đứng tên con, mức lãi suất tối đa mà cha mẹ được phép áp dụng là bao nhiêu, và nếu con 15 tuổi tự ký hợp đồng vay cũng như hợp đồng mua bán đất thì các giao dịch này có hiệu lực pháp lý không?","[204015, 204035, 26707]",False,"[""204015"", ""26707"", ""204035""]",6598.5068,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.7039180890341347,"[""204015"", ""204035"", ""26707""]","[""204015"", ""26172"", ""26707"", ""113846"", ""107085"", ""26616"", ""150701"", ""152333"", ""26666"", ""152233"", ""196740"", ""415"", ""25709"", ""24626"", ""26232"", ""203141"", ""194824"", ""152549"", ""46621"", ""108426"", ""111843"", ""26490"", ""192981"", ""26116"", ""190711"", ""26742"", ""112613"", ""26200"", ""264085"", ""111263"", ""204035"", ""26387"", ""203760"", ""152492"", ""101539"", ""190986"", ""146698"", ""194797"", ""195788""]","[""204015_token_0000"", ""26172_token_0000"", ""26707_token_0000"", ""26707_token_0001"", ""113846_token_0000"", ""107085_token_0003"", ""26616_token_0001"", ""150701_token_0001"", ""26616_token_0002"", ""152333_token_0001"", ""152333_token_0000"", ""26666_token_0000"", ""152233_token_0000"", ""196740_token_0001"", ""415_token_0001"", ""25709_token_0000"", ""24626_token_0002"", ""26232_token_0001"", ""203141_token_0000"", ""194824_token_0001"", ""150701_token_0000"", ""152549_token_0002"", ""25709_token_0001"", ""46621_token_0002"", ""108426_token_0000"", ""111843_token_0002"", ""26490_token_0000"", ""113846_token_0001"", ""192981_token_0000"", ""26666_token_0001"", ""26116_token_0000"", ""190711_token_0001"", ""26616_token_0003"", ""26742_token_0000"", ""26616_token_0000"", ""112613_token_0002"", ""26200_token_0000"", ""264085_token_0000"", ""111263_token_0000"", ""204035_token_0000"", ""26387_token_0000"", ""203760_token_0000"", ""46621_token_0003"", ""112613_token_0005"", ""152492_token_0002"", ""101539_token_0000"", ""190986_token_0000"", ""146698_token_0001"", ""194797_token_0000"", ""195788_token_0000""]"
cross_14_1,bm25,"So sánh cách tiếp cận phục hồi da tổn thương của sản phẩm Rejuvaskin Recovery Skin Cream và Scar Esthetique: mỗi sản phẩm hướng đến loại tổn thương nào, thành phần hoạt chất chính khác nhau ra sao, và có thể kết hợp cả hai trong quy trình chăm sóc da sau điều trị mụn không?","[116986, 116279, 116533]",False,"[""116986"", ""116279"", ""116533""]",375.1819,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6713860725233041,"[""116279"", ""116533"", ""116986""]","[""116986"", ""115885"", ""115475"", ""116279"", ""115582"", ""115527"", ""115858"", ""116708"", ""116824"", ""115746"", ""116071"", ""116190"", ""116427"", ""115922"", ""115664"", ""115901"", ""117026"", ""116514"", ""116494"", ""117213"", ""115665"", ""116707"", ""115353"", ""116461""]","[""116986_token_0000"", ""116986_token_0001"", ""115885_token_0002"", ""115885_token_0001"", ""115475_token_0001"", ""116279_token_0001"", ""116279_token_0000"", ""115582_token_0000"", ""116986_token_0002"", ""115475_token_0004"", ""115475_token_0002"", ""115527_token_0001"", ""115582_token_0001"", ""115858_token_0000"", ""116708_token_0000"", ""115527_token_0000"", ""115475_token_0000"", ""116824_token_0005"", ""115746_token_0002"", ""116071_token_0000"", ""115475_token_0005"", ""116708_token_0003"", ""116190_token_0003"", ""116279_token_0003"", ""116427_token_0002"", ""116708_token_0001"", ""115922_token_0003"", ""115664_token_0000"", ""116279_token_0002"", ""116708_token_0002"", ""115582_token_0002"", ""115901_token_0000"", ""115746_token_0001"", ""115922_token_0002"", ""116190_token_0000"", ""117026_token_0001"", ""116427_token_0001"", ""115475_token_0003"", ""116514_token_0000"", ""116427_token_0000"", ""116494_token_0000"", ""115527_token_0002"", ""117213_token_0004"", ""115665_token_0001"", ""116707_token_0001"", ""115353_token_0002"", ""115665_token_0004"", ""116461_token_0000"", ""115475_token_0006"", ""115353_token_0000""]"
cross_14_1,dense,"So sánh cách tiếp cận phục hồi da tổn thương của sản phẩm Rejuvaskin Recovery Skin Cream và Scar Esthetique: mỗi sản phẩm hướng đến loại tổn thương nào, thành phần hoạt chất chính khác nhau ra sao, và có thể kết hợp cả hai trong quy trình chăm sóc da sau điều trị mụn không?","[116986, 116279, 116533]",False,"[""116986"", ""116279"", ""116533""]",6253.5991,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6364391809889587,"[""116279"", ""116533"", ""116986""]","[""116279"", ""115582"", ""116708"", ""116494"", ""115353"", ""116986"", ""116874"", ""115527"", ""115665"", ""115885"", ""117026"", ""115475"", ""115858"", ""117213"", ""117102"", ""115377"", ""116427"", ""115717"", ""115901""]","[""116279_token_0000"", ""116279_token_0001"", ""115582_token_0001"", ""115582_token_0002"", ""115582_token_0000"", ""116708_token_0001"", ""116708_token_0003"", ""116494_token_0001"", ""115353_token_0002"", ""116708_token_0002"", ""116708_token_0006"", ""116708_token_0000"", ""116708_token_0004"", ""116986_token_0000"", ""116986_token_0001"", ""116986_token_0002"", ""116708_token_0005"", ""116874_token_0002"", ""115527_token_0001"", ""116279_token_0003"", ""115665_token_0002"", ""115885_token_0002"", ""116494_token_0000"", ""116874_token_0001"", ""115527_token_0000"", ""115885_token_0001"", ""117026_token_0002"", ""115475_token_0002"", ""115858_token_0000"", ""117213_token_0000"", ""116279_token_0002"", ""117213_token_0004"", ""117102_token_0001"", ""115377_token_0001"", ""115353_token_0001"", ""115475_token_0000"", ""115527_token_0002"", ""115353_token_0003"", ""115377_token_0000"", ""116427_token_0000"", ""115665_token_0001"", ""115475_token_0004"", ""115377_token_0002"", ""115665_token_0007"", ""117213_token_0001"", ""116874_token_0000"", ""115353_token_0000"", ""115717_token_0002"", ""116427_token_0001"", ""115901_token_0004""]"
cross_14_1,hybrid,"So sánh cách tiếp cận phục hồi da tổn thương của sản phẩm Rejuvaskin Recovery Skin Cream và Scar Esthetique: mỗi sản phẩm hướng đến loại tổn thương nào, thành phần hoạt chất chính khác nhau ra sao, và có thể kết hợp cả hai trong quy trình chăm sóc da sau điều trị mụn không?","[116986, 116279, 116533]",False,"[""116986"", ""116279"", ""116533""]",6886.3575,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.7039180890341347,"[""116279"", ""116533"", ""116986""]","[""116279"", ""115582"", ""116986"", ""115885"", ""116708"", ""115527"", ""115475"", ""115858"", ""115353"", ""116494"", ""117213"", ""116427"", ""115665"", ""116824"", ""116874"", ""115746"", ""116071"", ""116190"", ""115922"", ""117026"", ""115664"", ""115901""]","[""116279_token_0000"", ""116279_token_0001"", ""115582_token_0000"", ""116986_token_0000"", ""115582_token_0001"", ""116986_token_0001"", ""115885_token_0002"", ""116986_token_0002"", ""115885_token_0001"", ""116708_token_0000"", ""116708_token_0003"", ""116708_token_0001"", ""115582_token_0002"", ""115527_token_0001"", ""115475_token_0002"", ""116708_token_0002"", ""115527_token_0000"", ""115858_token_0000"", ""116279_token_0003"", ""115475_token_0004"", ""115353_token_0002"", ""115475_token_0000"", ""116279_token_0002"", ""116494_token_0000"", ""117213_token_0004"", ""115527_token_0002"", ""116427_token_0000"", ""115665_token_0001"", ""116427_token_0001"", ""115353_token_0000"", ""115475_token_0001"", ""116494_token_0001"", ""116708_token_0006"", ""116708_token_0004"", ""116708_token_0005"", ""116824_token_0005"", ""116874_token_0002"", ""115746_token_0002"", ""116071_token_0000"", ""115475_token_0005"", ""115665_token_0002"", ""116190_token_0003"", ""116874_token_0001"", ""116427_token_0002"", ""115922_token_0003"", ""117026_token_0002"", ""115664_token_0000"", ""117213_token_0000"", ""115901_token_0000"", ""115746_token_0001""]"
cross_14_2,bm25,"Dựa trên thông tin từ cả ba bài báo, một người có làn da mụn muốn thực hiện peel da hóa học cần lưu ý những gì về việc bảo vệ da trước (chống nắng) và phục hồi da sau khi peel, bao gồm cả ngăn ngừa sẹo thâm rỗ?","[116986, 116279, 116533]",True,"[""116986"", ""116279"", ""116533""]",387.4311,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.1111111111111111,0.2769189462922768,"[""116279"", ""116533"", ""116986""]","[""117417"", ""117213"", ""116190"", ""115475"", ""116514"", ""115451"", ""115527"", ""116427"", ""116533"", ""116279"", ""116986"", ""115920"", ""115665"", ""116385"", ""117425"", ""115582"", ""116479"", ""115922"", ""116494"", ""115901"", ""116041"", ""116906"", ""116708""]","[""117417_token_0001"", ""117213_token_0001"", ""117417_token_0000"", ""117417_token_0003"", ""116190_token_0000"", ""115475_token_0000"", ""115475_token_0001"", ""116514_token_0006"", ""115475_token_0004"", ""117417_token_0002"", ""115451_token_0001"", ""116190_token_0003"", ""115527_token_0001"", ""115527_token_0002"", ""115475_token_0005"", ""116427_token_0001"", ""116533_token_0000"", ""116279_token_0000"", ""116986_token_0000"", ""115920_token_0007"", ""116190_token_0001"", ""115665_token_0006"", ""116385_token_0003"", ""116514_token_0001"", ""116533_token_0004"", ""116427_token_0000"", ""116427_token_0004"", ""115475_token_0006"", ""116427_token_0002"", ""117425_token_0000"", ""116427_token_0005"", ""115582_token_0002"", ""116479_token_0001"", ""115922_token_0004"", ""116533_token_0002"", ""116986_token_0001"", ""116533_token_0007"", ""116514_token_0002"", ""115920_token_0000"", ""116494_token_0000"", ""115475_token_0002"", ""115901_token_0002"", ""115451_token_0000"", ""115527_token_0000"", ""116427_token_0003"", ""116041_token_0002"", ""115922_token_0002"", ""116906_token_0000"", ""116533_token_0006"", ""116708_token_0005""]"
cross_14_2,dense,"Dựa trên thông tin từ cả ba bài báo, một người có làn da mụn muốn thực hiện peel da hóa học cần lưu ý những gì về việc bảo vệ da trước (chống nắng) và phục hồi da sau khi peel, bao gồm cả ngăn ngừa sẹo thâm rỗ?","[116986, 116279, 116533]",True,"[""116986"", ""116279"", ""116533""]",6375.0745,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.23463936301137822,"[""116279"", ""116533"", ""116986""]","[""115527"", ""117417"", ""116279"", ""115353"", ""117213"", ""116385"", ""115377"", ""116494"", ""115582"", ""117425"", ""115665"", ""115885"", ""116986"", ""116180"", ""115475"", ""27567"", ""116708"", ""117026"", ""29116""]","[""115527_token_0002"", ""115527_token_0001"", ""117417_token_0003"", ""116279_token_0001"", ""117417_token_0002"", ""117417_token_0001"", ""115527_token_0000"", ""115353_token_0000"", ""116279_token_0000"", ""117417_token_0000"", ""117213_token_0001"", ""117213_token_0003"", ""116385_token_0004"", ""117213_token_0004"", ""117213_token_0000"", ""116385_token_0002"", ""115377_token_0001"", ""116494_token_0000"", ""116385_token_0001"", ""117213_token_0002"", ""115582_token_0002"", ""117425_token_0000"", ""115353_token_0001"", ""116494_token_0001"", ""115665_token_0002"", ""115885_token_0001"", ""115582_token_0001"", ""116385_token_0003"", ""116986_token_0000"", ""117425_token_0001"", ""116180_token_0002"", ""116279_token_0002"", ""115582_token_0000"", ""115353_token_0002"", ""116385_token_0000"", ""115475_token_0000"", ""115885_token_0002"", ""115665_token_0000"", ""115885_token_0000"", ""115377_token_0000"", ""116180_token_0001"", ""115665_token_0006"", ""27567_token_0002"", ""116708_token_0005"", ""117026_token_0000"", ""116986_token_0001"", ""29116_token_0000"", ""116708_token_0001"", ""115665_token_0005"", ""116708_token_0002""]"
cross_14_2,hybrid,"Dựa trên thông tin từ cả ba bài báo, một người có làn da mụn muốn thực hiện peel da hóa học cần lưu ý những gì về việc bảo vệ da trước (chống nắng) và phục hồi da sau khi peel, bao gồm cả ngăn ngừa sẹo thâm rỗ?","[116986, 116279, 116533]",True,"[""116986"", ""116279"", ""116533""]",6898.0214,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.25,0.36926780146674987,"[""116279"", ""116533"", ""116986""]","[""117417"", ""117213"", ""115527"", ""116279"", ""115475"", ""116986"", ""116385"", ""117425"", ""115582"", ""116494"", ""115665"", ""116708"", ""116190"", ""115353"", ""116514"", ""115451"", ""116427"", ""115377"", ""116533"", ""115920"", ""115885""]","[""117417_token_0001"", ""117417_token_0003"", ""117213_token_0001"", ""117417_token_0000"", ""115527_token_0002"", ""115527_token_0001"", ""117417_token_0002"", ""116279_token_0000"", ""115475_token_0000"", ""115527_token_0000"", ""116986_token_0000"", ""116385_token_0003"", ""117425_token_0000"", ""115582_token_0002"", ""116494_token_0000"", ""115665_token_0006"", ""116986_token_0001"", ""116708_token_0005"", ""116279_token_0001"", ""116190_token_0000"", ""115475_token_0001"", ""115353_token_0000"", ""116514_token_0006"", ""115475_token_0004"", ""115451_token_0001"", ""116190_token_0003"", ""117213_token_0003"", ""116385_token_0004"", ""117213_token_0004"", ""115475_token_0005"", ""117213_token_0000"", ""116385_token_0002"", ""116427_token_0001"", ""115377_token_0001"", ""116533_token_0000"", ""116385_token_0001"", ""115920_token_0007"", ""117213_token_0002"", ""116190_token_0001"", ""115353_token_0001"", ""116494_token_0001"", ""116514_token_0001"", ""115665_token_0002"", ""116533_token_0004"", ""115885_token_0001"", ""116427_token_0000"", ""115582_token_0001"", ""116427_token_0004"", ""115475_token_0006"", ""116427_token_0002""]"
cross_15_1,bm25,So sánh các bệnh nền (bệnh lý đi kèm) được ghi nhận ở những bệnh nhân nặng mắc cúm A và sốt xuất huyết đang điều trị tại Bệnh viện Bệnh nhiệt đới Trung ương trong các bài báo.,"[208005, 205316, 31675]",True,"[""208005"", ""205316"", ""31675""]",296.9837,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9066276098484507,"[""205316"", ""208005"", ""31675""]","[""208005"", ""205316"", ""27829"", ""205835"", ""29505"", ""27640"", ""210854"", ""139175"", ""31675"", ""206963"", ""211129"", ""208656"", ""213663"", ""206209"", ""33999"", ""210637"", ""29309"", ""29872"", ""30686"", ""30021"", ""209804"", ""207476"", ""29847"", ""136443"", ""27668"", ""205100"", ""206499"", ""31850"", ""208667"", ""210956"", ""211209"", ""209886"", ""209803"", ""208254"", ""115233"", ""209549"", ""207732"", ""29383"", ""29742"", ""209931""]","[""208005_token_0001"", ""208005_token_0000"", ""205316_token_0000"", ""27829_token_0000"", ""205835_token_0000"", ""29505_token_0000"", ""27640_token_0000"", ""210854_token_0000"", ""210854_token_0001"", ""139175_token_0001"", ""31675_token_0000"", ""206963_token_0000"", ""211129_token_0001"", ""205316_token_0001"", ""208656_token_0000"", ""27829_token_0002"", ""213663_token_0000"", ""206209_token_0000"", ""27640_token_0001"", ""33999_token_0001"", ""210637_token_0000"", ""29309_token_0002"", ""29872_token_0000"", ""30686_token_0001"", ""30021_token_0000"", ""209804_token_0001"", ""207476_token_0000"", ""29847_token_0001"", ""29309_token_0003"", ""136443_token_0001"", ""211129_token_0000"", ""27668_token_0001"", ""205100_token_0000"", ""206499_token_0000"", ""30686_token_0000"", ""31850_token_0002"", ""208667_token_0000"", ""210956_token_0000"", ""211209_token_0000"", ""209886_token_0000"", ""31850_token_0000"", ""209803_token_0000"", ""208254_token_0000"", ""115233_token_0001"", ""209549_token_0002"", ""207732_token_0000"", ""29383_token_0000"", ""29742_token_0000"", ""139175_token_0000"", ""209931_token_0000""]"
cross_15_1,dense,So sánh các bệnh nền (bệnh lý đi kèm) được ghi nhận ở những bệnh nhân nặng mắc cúm A và sốt xuất huyết đang điều trị tại Bệnh viện Bệnh nhiệt đới Trung ương trong các bài báo.,"[208005, 205316, 31675]",True,"[""208005"", ""205316"", ""31675""]",6848.6771,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.7039180890341347,"[""205316"", ""208005"", ""31675""]","[""208005"", ""205835"", ""205316"", ""30686"", ""27829"", ""139175"", ""206499"", ""210854"", ""27668"", ""209886"", ""207476"", ""207759"", ""31675"", ""29284"", ""209746"", ""208400"", ""208656"", ""205784"", ""206732"", ""206441"", ""208254"", ""29266"", ""209407"", ""207732"", ""29505"", ""208630"", ""33999"", ""209845"", ""142370"", ""30638"", ""27895"", ""29175"", ""30177"", ""211263"", ""114445"", ""213618"", ""31836"", ""27887"", ""114694""]","[""208005_token_0000"", ""208005_token_0001"", ""205835_token_0000"", ""205316_token_0000"", ""30686_token_0000"", ""27829_token_0000"", ""139175_token_0000"", ""206499_token_0000"", ""205316_token_0001"", ""210854_token_0001"", ""27829_token_0002"", ""27668_token_0002"", ""209886_token_0000"", ""30686_token_0001"", ""207476_token_0000"", ""27829_token_0001"", ""207759_token_0000"", ""31675_token_0000"", ""139175_token_0001"", ""29284_token_0000"", ""209746_token_0003"", ""208400_token_0000"", ""208656_token_0001"", ""205784_token_0000"", ""206732_token_0000"", ""206441_token_0000"", ""208254_token_0000"", ""29266_token_0001"", ""209407_token_0000"", ""207732_token_0000"", ""27668_token_0001"", ""27668_token_0000"", ""29505_token_0000"", ""208630_token_0000"", ""33999_token_0001"", ""208656_token_0000"", ""209845_token_0000"", ""205835_token_0001"", ""142370_token_0001"", ""30638_token_0001"", ""27895_token_0002"", ""29175_token_0000"", ""29175_token_0001"", ""30177_token_0000"", ""211263_token_0000"", ""114445_token_0000"", ""213618_token_0000"", ""31836_token_0001"", ""27887_token_0002"", ""114694_token_0000""]"
cross_15_1,hybrid,So sánh các bệnh nền (bệnh lý đi kèm) được ghi nhận ở những bệnh nhân nặng mắc cúm A và sốt xuất huyết đang điều trị tại Bệnh viện Bệnh nhiệt đới Trung ương trong các bài báo.,"[208005, 205316, 31675]",True,"[""208005"", ""205316"", ""31675""]",6558.0134,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9217868789962071,"[""205316"", ""208005"", ""31675""]","[""208005"", ""205316"", ""205835"", ""27829"", ""210854"", ""139175"", ""31675"", ""30686"", ""29505"", ""206499"", ""207476"", ""208656"", ""209886"", ""33999"", ""27668"", ""208254"", ""207732"", ""27640"", ""206963"", ""211129"", ""207759"", ""213663"", ""206209"", ""29284"", ""209746"", ""210637"", ""208400"", ""29309"", ""29872"", ""205784"", ""206732"", ""30021"", ""206441"", ""209804"", ""29266"", ""29847"", ""209407"", ""136443""]","[""208005_token_0000"", ""208005_token_0001"", ""205316_token_0000"", ""205835_token_0000"", ""27829_token_0000"", ""210854_token_0001"", ""205316_token_0001"", ""27829_token_0002"", ""139175_token_0001"", ""31675_token_0000"", ""30686_token_0000"", ""29505_token_0000"", ""30686_token_0001"", ""206499_token_0000"", ""207476_token_0000"", ""139175_token_0000"", ""208656_token_0000"", ""209886_token_0000"", ""33999_token_0001"", ""27668_token_0001"", ""208254_token_0000"", ""207732_token_0000"", ""27640_token_0000"", ""210854_token_0000"", ""206963_token_0000"", ""27668_token_0002"", ""211129_token_0001"", ""27829_token_0001"", ""207759_token_0000"", ""213663_token_0000"", ""206209_token_0000"", ""27640_token_0001"", ""29284_token_0000"", ""209746_token_0003"", ""210637_token_0000"", ""208400_token_0000"", ""29309_token_0002"", ""208656_token_0001"", ""29872_token_0000"", ""205784_token_0000"", ""206732_token_0000"", ""30021_token_0000"", ""206441_token_0000"", ""209804_token_0001"", ""29266_token_0001"", ""29847_token_0001"", ""209407_token_0000"", ""29309_token_0003"", ""136443_token_0001"", ""211129_token_0000""]"
cross_15_2,bm25,"Trình tự thời gian chi tiết theo ngày tháng cụ thể từ lúc khởi phát triệu chứng, tự điều trị, nhập viện cho đến khi được can thiệp chuyên sâu (đặt ECMO, phẫu thuật, truyền máu) của các bệnh nhân L.V.T, G.X.S và N.T.T.T. diễn ra như thế nào?","[208005, 205316, 31675]",False,"[""208005"", ""205316"", ""31675""]",542.048,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6364391809889587,"[""205316"", ""208005"", ""31675""]","[""208005"", ""115059"", ""30188"", ""28450"", ""207290"", ""205316"", ""30542"", ""206779"", ""208342"", ""242802"", ""29872"", ""209746"", ""205802"", ""209803"", ""30478"", ""206732"", ""245927"", ""174503"", ""209041"", ""206539"", ""207733"", ""31913"", ""207365"", ""104626"", ""30686"", ""211332"", ""134791"", ""207476"", ""206209"", ""259259"", ""210207"", ""213632"", ""133246"", ""208656"", ""31675"", ""28276"", ""61493"", ""30163"", ""208842"", ""176937"", ""241518"", ""115089"", ""203688"", ""207009"", ""208630"", ""241919"", ""210782"", ""211245"", ""241924""]","[""208005_token_0000"", ""115059_token_0000"", ""30188_token_0000"", ""28450_token_0001"", ""207290_token_0000"", ""205316_token_0000"", ""30542_token_0000"", ""206779_token_0000"", ""208342_token_0000"", ""242802_token_0000"", ""29872_token_0000"", ""209746_token_0000"", ""205802_token_0000"", ""209803_token_0000"", ""30478_token_0000"", ""206732_token_0000"", ""245927_token_0000"", ""174503_token_0000"", ""209041_token_0000"", ""206539_token_0000"", ""207733_token_0000"", ""31913_token_0000"", ""207365_token_0000"", ""104626_token_0001"", ""30686_token_0000"", ""211332_token_0000"", ""134791_token_0000"", ""207476_token_0000"", ""206209_token_0000"", ""259259_token_0000"", ""210207_token_0000"", ""213632_token_0000"", ""133246_token_0000"", ""208656_token_0000"", ""31675_token_0000"", ""242802_token_0001"", ""28276_token_0000"", ""61493_token_0000"", ""30163_token_0000"", ""208842_token_0000"", ""176937_token_0000"", ""241518_token_0000"", ""115089_token_0000"", ""203688_token_0000"", ""207009_token_0000"", ""208630_token_0000"", ""241919_token_0000"", ""210782_token_0000"", ""211245_token_0000"", ""241924_token_0000""]"
cross_15_2,dense,"Trình tự thời gian chi tiết theo ngày tháng cụ thể từ lúc khởi phát triệu chứng, tự điều trị, nhập viện cho đến khi được can thiệp chuyên sâu (đặt ECMO, phẫu thuật, truyền máu) của các bệnh nhân L.V.T, G.X.S và N.T.T.T. diễn ra như thế nào?","[208005, 205316, 31675]",False,"[""208005"", ""205316"", ""31675""]",6338.955,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.46927872602275644,"[""205316"", ""208005"", ""31675""]","[""208005"", ""206779"", ""206732"", ""208656"", ""208045"", ""29194"", ""209746"", ""114206"", ""211129"", ""207009"", ""207476"", ""208215"", ""206499"", ""205994"", ""209845"", ""31836"", ""210802"", ""205835"", ""206253"", ""206209"", ""136897"", ""208500"", ""206133"", ""139175"", ""138161"", ""211263"", ""208048"", ""209549"", ""205316"", ""114787"", ""208036"", ""31520"", ""209886"", ""30846"", ""114967"", ""207117"", ""114567"", ""206954"", ""208400"", ""66330"", ""213695"", ""208342""]","[""208005_token_0000"", ""206779_token_0000"", ""206732_token_0000"", ""208656_token_0001"", ""208045_token_0001"", ""29194_token_0000"", ""209746_token_0003"", ""209746_token_0000"", ""114206_token_0000"", ""211129_token_0000"", ""207009_token_0001"", ""207476_token_0001"", ""208215_token_0000"", ""206499_token_0000"", ""207476_token_0000"", ""205994_token_0000"", ""209845_token_0000"", ""208045_token_0002"", ""31836_token_0000"", ""210802_token_0000"", ""208045_token_0000"", ""205835_token_0000"", ""206253_token_0000"", ""29194_token_0001"", ""206209_token_0000"", ""136897_token_0001"", ""208500_token_0000"", ""206133_token_0000"", ""31836_token_0001"", ""139175_token_0000"", ""138161_token_0001"", ""211263_token_0000"", ""208048_token_0001"", ""209549_token_0000"", ""208048_token_0002"", ""205316_token_0000"", ""114787_token_0000"", ""208036_token_0000"", ""31520_token_0000"", ""209886_token_0000"", ""30846_token_0000"", ""114967_token_0000"", ""207117_token_0000"", ""114567_token_0000"", ""206954_token_0000"", ""209746_token_0001"", ""208400_token_0000"", ""66330_token_0003"", ""213695_token_0000"", ""208342_token_0000""]"
cross_15_2,hybrid,"Trình tự thời gian chi tiết theo ngày tháng cụ thể từ lúc khởi phát triệu chứng, tự điều trị, nhập viện cho đến khi được can thiệp chuyên sâu (đặt ECMO, phẫu thuật, truyền máu) của các bệnh nhân L.V.T, G.X.S và N.T.T.T. diễn ra như thế nào?","[208005, 205316, 31675]",False,"[""208005"", ""205316"", ""31675""]",6801.2916,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6508205185601091,"[""205316"", ""208005"", ""31675""]","[""208005"", ""206779"", ""206732"", ""209746"", ""205316"", ""207476"", ""208342"", ""206209"", ""115059"", ""30188"", ""208656"", ""28450"", ""207290"", ""208045"", ""29194"", ""30542"", ""114206"", ""211129"", ""242802"", ""207009"", ""29872"", ""205802"", ""208215"", ""206499"", ""209803"", ""30478"", ""205994"", ""209845"", ""245927"", ""174503"", ""209041"", ""31836"", ""206539"", ""210802"", ""207733"", ""205835"", ""31913"", ""206253"", ""207365"", ""104626"", ""30686"", ""136897"", ""211332"", ""134791"", ""208500""]","[""208005_token_0000"", ""206779_token_0000"", ""206732_token_0000"", ""209746_token_0000"", ""205316_token_0000"", ""207476_token_0000"", ""208342_token_0000"", ""206209_token_0000"", ""115059_token_0000"", ""30188_token_0000"", ""208656_token_0001"", ""28450_token_0001"", ""207290_token_0000"", ""208045_token_0001"", ""29194_token_0000"", ""209746_token_0003"", ""30542_token_0000"", ""114206_token_0000"", ""211129_token_0000"", ""242802_token_0000"", ""207009_token_0001"", ""29872_token_0000"", ""207476_token_0001"", ""205802_token_0000"", ""208215_token_0000"", ""206499_token_0000"", ""209803_token_0000"", ""30478_token_0000"", ""205994_token_0000"", ""209845_token_0000"", ""245927_token_0000"", ""174503_token_0000"", ""208045_token_0002"", ""209041_token_0000"", ""31836_token_0000"", ""206539_token_0000"", ""210802_token_0000"", ""207733_token_0000"", ""208045_token_0000"", ""205835_token_0000"", ""31913_token_0000"", ""206253_token_0000"", ""207365_token_0000"", ""104626_token_0001"", ""29194_token_0001"", ""30686_token_0000"", ""136897_token_0001"", ""211332_token_0000"", ""134791_token_0000"", ""208500_token_0000""]"
